Name	secondary_cluster	cluster_size	Completeness	Contamination	Genome_Size	GC_Content	domain	phylum	class	order	family	genus	species	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes	genome	threshold	cluster_method	comparison_algorithm	primary_cluster	user_genome	classification	GC (%)	L50	L90	Largest contig	N50	N90	Total length	Total length (>= 0 bp)	Total length (>= 1000 bp)	auN	CDSs	CRISPR arrays	gaps	hypotheticals	ncRNA regions	ncRNAs	oriCs	oriTs	oriVs	pseudogenes	rRNAs	sORFs	signal peptides	tRNAs	tmRNAs
ERR9966627_bin_171	173_0	1	44.03	11.03	3024756	0.5								Gradient Boost (General Model)	4	0.806	2486	167.0224287734896	4949	1113	11924		ERR9966627_bin_171	0.05	average	ANImf	173	ERR9966627_bin_171	Unclassified Archaea	50.31	359.0	922.0	11924.0	2486.0	1779.0	3024756.0	3024756.0	3024756.0	3341.9	5177	0	0	5170	0	0	0	0	0	0	0	0	0	11	0
ERR9966627_bin_2078	175_0	1	38.7	17.5	5015125	0.48								Gradient Boost (General Model)	4	0.813	2247	147.16133828996283	9415	2235	12033	Low confidence prediction - substantial (29%) disagreement between completeness prediction models	ERR9966627_bin_2078	0.05	average	ANImf	175	ERR9966627_bin_2078	Unclassified Archaea	48.36	708.0	1847.0	12033.0	2247.0	1468.0	5015125.0	5015125.0	5015125.0	2800.1	8500	0	0	8492	0	0	0	0	0	1	0	0	0	21	0
ERR9966627_bin_208	186_0	1	48.6	16.82	4954991	0.46								Gradient Boost (General Model)	4	0.784	2958	134.00749746707194	9870	1672	4975		ERR9966627_bin_208	0.05	average	ANImf	186	ERR9966627_bin_208	Unclassified Archaea	46.35	762.0	1478.0	4975.0	2958.0	2589.0	4954991.0	4954991.0	4954991.0	2997.9	8411	0	0	8401	0	0	0	0	0	0	0	0	0	11	0
ERR9966627_bin_265	165_0	1	57.75	14.71	3204204	0.5								Gradient Boost (General Model)	4	0.797	2361	146.0843272299681	5953	1309	13036		ERR9966627_bin_265	0.05	average	ANImf	165	ERR9966627_bin_265	Unclassified	49.95	473.0	1097.0	13036.0	2361.0	1705.0	3204204.0	3204204.0	3204204.0	2815.2	5653	0	0	5649	0	0	0	0	0	0	0	0	0	9	0
ERR9966627_bin_325	88_0	1	3.02	0.0	146093	0.55								Neural Network (Specific Model)	11	0.772	2596	160.71610169491527	236	53	3595		ERR9966627_bin_325	0.05	average	ANImf	88	ERR9966627_bin_325	Unclassified	54.56	25.0	48.0	3595.0	2596.0	2526.0	146093.0	146093.0	146093.0	2806.8	219	0	0	218	0	0	0	0	0	0	0	0	0	2	0
ERR9966627_bin_336	134_0	1	39.36	16.59	6630394	0.55								Gradient Boost (General Model)	11	0.776	1217	144.82521513910936	11969	5236	5466		ERR9966627_bin_336	0.05	average	ANImf	134	ERR9966627_bin_336	Unclassified Archaea	54.57	2203.0	4584.0	5466.0	1217.0	1034.0	6630394.0	6630394.0	6630394.0	1342.6	10290	0	0	10271	0	0	0	0	0	2	0	0	0	11	0
ERR9966627_bin_391	199_0	1	3.31	0.0	135702	0.51								Neural Network (Specific Model)	11	0.737	1233	133.57142857142858	252	108	2087		ERR9966627_bin_391	0.05	average	ANImf	199	ERR9966627_bin_391	Unclassified	50.73	47.0	95.0	2087.0	1233.0	1032.0	135702.0	135702.0	135702.0	1297.2	178	0	0	178	0	0	0	0	0	0	0	0	0	2	0
ERR9966627_bin_517	189_0	1	57.79	12.77	2371370	0.5								Gradient Boost (General Model)	4	0.801	1603	154.57743097238895	4165	1410	4087		ERR9966627_bin_517	0.05	average	ANImf	189	ERR9966627_bin_517	Unclassified	49.71	483.0	1189.0	4087.0	1603.0	1136.0	2371370.0	2371370.0	2371370.0	1952.1	3761	0	0	3757	0	0	0	0	0	0	0	0	0	17	0
ERR9966627_bin_594	40_0	1	3.75	0.0	150134	0.45								Neural Network (Specific Model)	4	0.72	3007	237.359477124183	153	50	3955		ERR9966627_bin_594	0.05	average	ANImf	40	ERR9966627_bin_594	Unclassified	44.75	24.0	45.0	3955.0	3007.0	2691.0	150134.0	150134.0	150134.0	3023.4	129	0	0	127	0	0	0	0	0	0	2	0	0	8	0
ERR9966627_bin_61	4_0	1	7.12	0.0	274663	0.66								Neural Network (Specific Model)	11	0.884	1277	192.7790973871734	421	202	6341		ERR9966627_bin_61	0.05	average	ANImf	4	ERR9966627_bin_61	Unclassified Bacteria	65.95	80.0	176.0	6341.0	1277.0	1048.0	274663.0	274663.0	274663.0	1582.6	317	0	0	152	4	2	0	0	0	3	0	0	0	0	0
ERR9966627_bin_616	187_0	1	34.77	13.47	4117564	0.48								Gradient Boost (General Model)	4	0.753	1237	136.83426929606895	7657	3238	3963	Low confidence prediction - substantial (31%) disagreement between completeness prediction models	ERR9966627_bin_616	0.05	average	ANImf	187	ERR9966627_bin_616	Unclassified	47.64	1381.0	2835.0	3963.0	1237.0	1042.0	4117564.0	4117564.0	4117564.0	1335.2	6937	0	0	6927	0	0	0	0	0	3	0	0	0	11	0
ERR9966627_bin_63	78_0	1	4.16	0.0	180815	0.62								Neural Network (Specific Model)	11	0.821	1223	176.66666666666666	282	139	5554		ERR9966627_bin_63	0.05	average	ANImf	78	ERR9966627_bin_63	Unclassified	61.96	57.0	122.0	5554.0	1223.0	1041.0	180815.0	180815.0	180815.0	1466.2	241	0	0	222	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_639	7_0	1	6.38	0.0	50378	0.37								Gradient Boost (General Model)	11	0.183	3081	118.65384615384616	26	17	3304		ERR9966627_bin_639	0.05	average	ANImf	7	ERR9966627_bin_639	Unclassified	37.27	8.0	16.0	3304.0	3081.0	2668.0	50378.0	50378.0	50378.0	2982.0	16	0	0	16	0	0	0	0	0	0	0	0	0	9	0
ERR9966627_bin_671	19_0	1	6.78	0.0	66612	0.32								Neural Network (Specific Model)	11	0.61	2869	215.8095238095238	63	23	3331		ERR9966627_bin_671	0.05	average	ANImf	19	ERR9966627_bin_671	Unclassified	32.14	11.0	21.0	3331.0	2869.0	2625.0	66612.0	66612.0	66612.0	2912.6	103	0	0	100	0	0	0	0	0	0	0	0	0	7	0
ERR9966627_bin_712	156_0	1	43.98	11.77	2866740	0.5								Gradient Boost (General Model)	4	0.833	3072	149.98525889073153	5427	946	3597		ERR9966627_bin_712	0.05	average	ANImf	156	ERR9966627_bin_712	Unclassified Archaea	49.9	437.0	837.0	3597.0	3072.0	2674.0	2866740.0	2866740.0	2866740.0	3055.2	5014	0	0	5011	0	0	0	0	0	0	0	0	0	3	0
ERR9966627_bin_716	183_0	1	4.52	0.01	212312	0.48								Neural Network (Specific Model)	11	0.665	2912	128.21774193548387	372	72	3593		ERR9966627_bin_716	0.05	average	ANImf	183	ERR9966627_bin_716	Unclassified	48.15	34.0	64.0	3593.0	2912.0	2671.0	212312.0	212312.0	212312.0	2974.1	306	0	0	306	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_720	163_0	1	67.19	10.72	3797809	0.52								Gradient Boost (General Model)	4	0.804	3008	158.40495867768595	6534	1269	3515		ERR9966627_bin_720	0.05	average	ANImf	163	ERR9966627_bin_720	Unclassified Archaea	52.28	590.0	1125.0	3515.0	3008.0	2671.0	3797809.0	3797809.0	3797809.0	3013.3	6502	0	0	6498	0	0	0	0	0	1	0	0	0	13	0
ERR9966627_bin_724	96_0	1	5.66	0.0	270766	0.51								Neural Network (Specific Model)	11	0.456	2845	126.82621951219512	328	94	3486		ERR9966627_bin_724	0.05	average	ANImf	96	ERR9966627_bin_724	Unclassified	51.2	44.0	84.0	3486.0	2845.0	2640.0	270766.0	270766.0	270766.0	2899.9	292	0	0	292	0	0	0	0	0	0	0	0	0	2	0
ERR9966627_bin_728	194_0	1	3.23	0.0	147333	0.52								Neural Network (Specific Model)	11	0.697	2854	138.5582329317269	249	51	3505		ERR9966627_bin_728	0.05	average	ANImf	194	ERR9966627_bin_728	Unclassified	52.48	24.0	46.0	3505.0	2854.0	2655.0	147333.0	147333.0	147333.0	2908.6	225	0	0	225	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_736	128_0	1	2.95	0.0	58789	0.5								Neural Network (Specific Model)	11	0.671	2844	164.75	80	20	3500		ERR9966627_bin_736	0.05	average	ANImf	128	ERR9966627_bin_736	Unclassified	50.14	10.0	18.0	3500.0	2844.0	2607.0	58789.0	58789.0	58789.0	2963.6	72	0	0	71	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_740	146_0	1	2.73	0.01	164330	0.5								Neural Network (Specific Model)	11	0.478	3258	130.43564356435644	202	51	4381		ERR9966627_bin_740	0.05	average	ANImf	146	ERR9966627_bin_740	Unclassified	49.77	24.0	45.0	4381.0	3258.0	2833.0	164330.0	164330.0	164330.0	3249.5	172	0	0	172	0	0	0	0	0	0	0	0	0	2	0
ERR9966627_bin_744	205_0	1	5.75	0.0	146323	0.47								Neural Network (Specific Model)	11	0.6	3394	129.41228070175438	228	41	10534		ERR9966627_bin_744	0.05	average	ANImf	205	ERR9966627_bin_744	Unclassified	47.31	18.0	36.0	10534.0	3394.0	2939.0	146323.0	146323.0	146323.0	4048.6	206	0	0	206	0	0	0	0	0	0	0	0	0	2	0
ERR9966627_bin_748	203_0	1	2.42	0.0	143810	0.51								Neural Network (Specific Model)	11	0.264	3315	133.90526315789472	95	44	3494		ERR9966627_bin_748	0.05	average	ANImf	203	ERR9966627_bin_748	Unclassified	51.2	22.0	40.0	3494.0	3315.0	2970.0	143810.0	143810.0	143810.0	3279.0	68	0	0	68	0	0	0	0	0	0	0	0	0	3	0
ERR9966627_bin_78	72_0	1	2.42	0.0	113097	0.6								Neural Network (Specific Model)	11	0.355	1157	142.82978723404256	94	93	2233		ERR9966627_bin_78	0.05	average	ANImf	72	ERR9966627_bin_78	Unclassified	59.98	41.0	82.0	2233.0	1157.0	1024.0	113097.0	113097.0	113097.0	1261.9	35	0	0	35	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_793	192_0	1	11.79	0.98	757916	0.47								Neural Network (Specific Model)	4	0.742	1889	153.77607113985448	1237	438	2548		ERR9966627_bin_793	0.05	average	ANImf	192	ERR9966627_bin_793	Unclassified	47.37	178.0	372.0	2548.0	1889.0	1265.0	757916.0	757916.0	757916.0	1825.7	1170	0	0	1166	0	0	0	0	0	1	0	0	0	8	0
ERR9966627_bin_820	22_0	1	2.43	0.0	73029	0.45								Neural Network (Specific Model)	11	0.496	1260	125.03092783505154	97	56	2506		ERR9966627_bin_820	0.05	average	ANImf	22	ERR9966627_bin_820	Unclassified	45.22	24.0	49.0	2506.0	1260.0	1028.0	73029.0	73029.0	73029.0	1387.4	47	0	0	47	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_821	36_0	1	2.41	0.0	80663	0.4								Neural Network (Specific Model)	11	0.409	1255	141.25641025641025	78	62	3660		ERR9966627_bin_821	0.05	average	ANImf	36	ERR9966627_bin_821	Unclassified	39.8	26.0	55.0	3660.0	1255.0	1024.0	80663.0	80663.0	80663.0	1419.6	60	0	0	60	0	0	0	0	0	0	0	0	0	0	0
ERR9966627_bin_825	33_0	1	2.41	0.0	97631	0.45								Neural Network (Specific Model)	11	0.337	1351	109.11881188118812	101	71	3799		ERR9966627_bin_825	0.05	average	ANImf	33	ERR9966627_bin_825	Unclassified	45.2	29.0	62.0	3799.0	1351.0	1052.0	97631.0	97631.0	97631.0	1494.9	14	0	0	14	0	0	0	0	0	0	2	0	0	0	0
ERR9966627_bin_841	138_0	1	56.66	7.14	1301435	0.45								Gradient Boost (General Model)	4	0.782	3542	216.7518987341772	1580	449	18136		ERR9966627_bin_841	0.05	average	ANImf	138	ERR9966627_bin_841	Unclassified	44.53	114.0	355.0	18136.0	3542.0	1631.0	1301435.0	1301435.0	1301435.0	4491.9	1433	1	0	1429	0	0	0	0	0	0	8	0	0	13	0
ERR9966627_bin_908	207_0	1	6.38	0.0	51896	0.45								Gradient Boost (General Model)	11	0.227	1280	85.58695652173913	46	40	2143		ERR9966627_bin_908	0.05	average	ANImf	207	ERR9966627_bin_908	Unclassified	45.12	17.0	35.0	2143.0	1280.0	1020.0	51896.0	51896.0	51896.0	1367.2	28	0	0	28	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_16	10_0	1	2.34	0.0	151419	0.43								Neural Network (Specific Model)	11	0.147	1377	86.16091954022988	87	109	2875		ERR9966628_bin_16	0.05	average	ANImf	10	ERR9966628_bin_16	Unclassified	42.62	45.0	95.0	2875.0	1377.0	1088.0	151419.0	151419.0	151419.0	1476.1	34	0	0	34	0	0	0	0	0	0	0	0	0	21	0
ERR9966628_bin_23	69_0	1	2.24	0.0	66825	0.61								Neural Network (Specific Model)	11	0.844	1140	197.3125	96	55	3634		ERR9966628_bin_23	0.05	average	ANImf	69	ERR9966628_bin_23	Unclassified	61.22	24.0	49.0	3634.0	1140.0	1016.0	66825.0	66825.0	66825.0	1329.7	102	0	0	102	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_230	201_0	1	3.67	0.01	245012	0.54								Neural Network (Specific Model)	11	0.559	5534	125.53133514986376	367	54	5980		ERR9966628_bin_230	0.05	average	ANImf	201	ERR9966628_bin_230	Unclassified	53.56	22.0	42.0	5980.0	5534.0	2273.0	245012.0	245012.0	245012.0	5142.2	339	0	0	339	0	0	0	0	0	0	0	0	0	1	0
ERR9966628_bin_2436	99_0	1	2.32	0.0	52634	0.48								Neural Network (Specific Model)	11	0.431	3095	111.02898550724638	69	17	3379		ERR9966628_bin_2436	0.05	average	ANImf	99	ERR9966628_bin_2436	Unclassified	48.35	9.0	16.0	3379.0	3095.0	2870.0	52634.0	52634.0	52634.0	3105.6	36	0	0	36	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_2534	184_0	1	3.18	0.0	178487	0.47								Neural Network (Specific Model)	11	0.567	3031	127.27985074626864	268	59	3326		ERR9966628_bin_2534	0.05	average	ANImf	184	ERR9966628_bin_2534	Unclassified	46.55	29.0	53.0	3326.0	3031.0	2859.0	178487.0	178487.0	178487.0	3031.3	239	0	0	239	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_3175	160_0	1	8.12	0.08	525295	0.5								Neural Network (Specific Model)	4	0.701	3089	134.1480686695279	932	169	3399		ERR9966628_bin_3175	0.05	average	ANImf	160	ERR9966628_bin_3175	Unclassified	49.74	81.0	151.0	3399.0	3089.0	2906.0	525295.0	525295.0	525295.0	3116.5	872	0	0	872	0	0	0	0	0	0	0	0	0	6	0
ERR9966628_bin_3376	166_0	1	55.18	9.69	1583889	0.5								Gradient Boost (General Model)	4	0.812	3118	152.93126308443823	2866	510	3417		ERR9966628_bin_3376	0.05	average	ANImf	166	ERR9966628_bin_3376	Unclassified	49.8	244.0	455.0	3417.0	3118.0	2892.0	1583889.0	1583889.0	1583889.0	3114.3	2726	0	0	2724	0	0	0	0	0	0	0	0	0	5	0
ERR9966628_bin_3418	98_0	1	2.46	0.0	93018	0.51								Neural Network (Specific Model)	11	0.442	3115	111.33870967741936	124	30	3359		ERR9966628_bin_3418	0.05	average	ANImf	98	ERR9966628_bin_3418	Unclassified	50.6	15.0	27.0	3359.0	3115.0	2903.0	93018.0	93018.0	93018.0	3110.2	76	0	0	76	0	0	0	0	0	0	0	0	0	1	0
ERR9966628_bin_44	82_0	1	3.15	0.0	62508	0.59								Neural Network (Specific Model)	11	0.778	1167	191.28235294117647	85	52	1775		ERR9966628_bin_44	0.05	average	ANImf	82	ERR9966628_bin_44	Unclassified	59.07	24.0	46.0	1775.0	1167.0	1039.0	62508.0	62508.0	62508.0	1224.2	67	0	0	67	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_5118	106_0	1	2.45	0.0	85836	0.53								Neural Network (Specific Model)	11	0.445	2181	124.873786407767	103	39	4688		ERR9966628_bin_5118	0.05	average	ANImf	106	ERR9966628_bin_5118	Unclassified	52.85	17.0	35.0	4688.0	2181.0	1809.0	85836.0	85836.0	85836.0	2365.6	62	0	0	61	0	0	0	0	0	1	0	0	0	0	0
ERR9966628_bin_5209	197_0	1	3.22	0.01	213765	0.54								Neural Network (Specific Model)	11	0.608	1830	121.52631578947368	361	117	2355		ERR9966628_bin_5209	0.05	average	ANImf	197	ERR9966628_bin_5209	Unclassified	53.93	54.0	104.0	2355.0	1830.0	1594.0	213765.0	213765.0	213765.0	1851.0	296	0	0	296	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_548	212_0	1	3.68	0.01	238504	0.54								Neural Network (Specific Model)	11	0.614	5039	121.71078431372548	408	48	6072		ERR9966628_bin_548	0.05	average	ANImf	212	ERR9966628_bin_548	Unclassified	53.97	24.0	43.0	6072.0	5039.0	4826.0	238504.0	238504.0	238504.0	5013.3	375	0	0	375	0	0	0	0	0	0	0	0	0	1	0
ERR9966628_bin_68	77_0	1	1.7	0.0	79654	0.61								Neural Network (Specific Model)	11	0.853	1203	216.89523809523808	105	63	3029		ERR9966628_bin_68	0.05	average	ANImf	77	ERR9966628_bin_68	Unclassified	61.01	27.0	56.0	3029.0	1203.0	1027.0	79654.0	79654.0	79654.0	1340.6	88	0	0	88	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_903	182_0	1	2.49	0.0	91982	0.45								Neural Network (Specific Model)	11	0.475	2531	131.07142857142858	112	35	3397		ERR9966628_bin_903	0.05	average	ANImf	182	ERR9966628_bin_903	Unclassified	45.49	17.0	32.0	3397.0	2531.0	2506.0	91982.0	91982.0	91982.0	2656.1	57	0	0	57	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_94	2_0	1	6.38	0.0	59070	0.4								Gradient Boost (General Model)	11	0.126	1323	72.97058823529412	34	43	2321		ERR9966628_bin_94	0.05	average	ANImf	2	ERR9966628_bin_94	Unclassified	39.91	18.0	38.0	2321.0	1323.0	1054.0	59070.0	59070.0	59070.0	1462.4	55	0	0	55	0	0	0	0	0	0	0	0	0	0	0
ERR9966628_bin_9656	137_0	1	53.35	15.32	5484422	0.47								Gradient Boost (General Model)	4	0.799	3782	170.73952578268876	8688	1508	43630		ERR9966628_bin_9656	0.05	average	ANImf	137	ERR9966628_bin_9656	Unclassified Archaea	47.02	457.0	1212.0	43630.0	3782.0	2136.0	5484422.0	5484422.0	5484422.0	5255.2	8275	0	0	8268	0	0	0	0	0	0	0	0	0	13	0
ERR9966629_bin_102	215_0	1	5.71	0.0	177565	0.52								Neural Network (Specific Model)	11	0.917	1284	222.13469387755103	245	137	2462		ERR9966629_bin_102	0.05	average	ANImf	215	ERR9966629_bin_102	Unclassified Bacteria	51.86	57.0	120.0	2462.0	1284.0	1036.0	177565.0	177565.0	177565.0	1356.8	164	0	0	101	0	0	0	0	0	1	0	0	0	0	0
ERR9966629_bin_10805	131_0	1	12.18	0.14	671387	0.53								Neural Network (Specific Model)	4	0.718	1264	154.29249762583095	1053	498	3335		ERR9966629_bin_10805	0.05	average	ANImf	131	ERR9966629_bin_10805	Unclassified	52.77	194.0	432.0	3335.0	1264.0	1036.0	671387.0	671387.0	671387.0	1500.4	906	0	0	904	0	0	0	0	0	1	3	0	0	1	0
ERR9966629_bin_1352	155_0	1	9.54	0.88	770498	0.51								Neural Network (Specific Model)	11	0.705	26320	142.0131477184841	1293	53	50800		ERR9966629_bin_1352	0.05	average	ANImf	155	ERR9966629_bin_1352	Unclassified Archaea	50.76	13.0	38.0	50800.0	26320.0	5566.0	770498.0	770498.0	770498.0	24098.3	1272	0	0	1268	0	0	0	0	0	0	0	0	0	1	0
ERR9966629_bin_1408	177_0	1	21.0	5.88	1164522	0.51								Neural Network (Specific Model)	11	0.723	11021	136.76377575467177	2087	141	12083		ERR9966629_bin_1408	0.05	average	ANImf	177	ERR9966629_bin_1408	Unclassified	50.99	51.0	118.0	12083.0	11021.0	5039.0	1164522.0	1164522.0	1164522.0	9207.9	2020	0	0	2012	0	0	0	0	0	2	0	0	0	1	0
ERR9966629_bin_1422	117_0	1	20.98	4.33	1040706	0.51								Neural Network (Specific Model)	11	0.725	10260	136.2477357485349	1877	124	10905		ERR9966629_bin_1422	0.05	average	ANImf	117	ERR9966629_bin_1422	Unclassified Archaea	50.94	50.0	103.0	10905.0	10260.0	6345.0	1040706.0	1040706.0	1040706.0	9050.7	1834	0	0	1830	0	0	0	0	0	3	0	0	0	2	0
ERR9966629_bin_1443	125_0	1	13.57	0.98	767222	0.51								Neural Network (Specific Model)	11	0.69	9494	135.7980332829047	1322	93	9901		ERR9966629_bin_1443	0.05	average	ANImf	125	ERR9966629_bin_1443	Unclassified Archaea	50.98	40.0	81.0	9901.0	9494.0	6196.0	767222.0	767222.0	767222.0	8608.1	1273	0	0	1270	0	0	0	0	0	2	0	0	0	2	0
ERR9966629_bin_1471	122_0	1	9.86	2.1	792117	0.51								Neural Network (Specific Model)	11	0.729	8880	137.55594651653766	1421	102	9300		ERR9966629_bin_1471	0.05	average	ANImf	122	ERR9966629_bin_1471	Unclassified	51.08	44.0	89.0	9300.0	8880.0	5948.0	792117.0	792117.0	792117.0	8050.1	1357	0	0	1354	0	0	0	0	0	0	0	0	0	1	0
ERR9966629_bin_1485	120_0	1	14.62	0.14	641104	0.51								Neural Network (Specific Model)	11	0.727	8386	147.34331150608045	1069	86	8749		ERR9966629_bin_1485	0.05	average	ANImf	120	ERR9966629_bin_1485	Unclassified Archaea	51.06	38.0	75.0	8749.0	8386.0	5778.0	641104.0	641104.0	641104.0	7694.8	1021	0	0	1018	0	0	0	0	0	0	0	0	0	2	0
ERR9966629_bin_1492	145_0	1	6.51	0.13	625593	0.51								Neural Network (Specific Model)	11	0.696	7983	148.57229524772498	989	93	8255		ERR9966629_bin_1492	0.05	average	ANImf	145	ERR9966629_bin_1492	Unclassified	51.06	39.0	80.0	8255.0	7983.0	4512.0	625593.0	625593.0	625593.0	7054.1	932	0	0	929	0	0	0	0	0	0	0	0	0	5	0
ERR9966629_bin_15	80_0	1	2.24	0.0	51376	0.61								Neural Network (Specific Model)	11	0.8	1254	193.43661971830983	71	40	2164		ERR9966629_bin_15	0.05	average	ANImf	80	ERR9966629_bin_15	Unclassified	60.9	17.0	35.0	2164.0	1254.0	1020.0	51376.0	51376.0	51376.0	1367.1	67	0	0	64	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_1506	101_0	1	18.31	0.11	653680	0.51								Neural Network (Specific Model)	11	0.72	15966	143.12320143884892	1112	60	16942		ERR9966629_bin_1506	0.05	average	ANImf	101	ERR9966629_bin_1506	Unclassified Archaea	50.82	20.0	48.0	16942.0	15966.0	5363.0	653680.0	653680.0	653680.0	13233.9	1084	0	0	1080	0	0	0	0	0	1	0	0	0	2	0
ERR9966629_bin_1541	105_0	1	2.82	0.01	114618	0.51								Neural Network (Specific Model)	11	0.493	4795	155.38524590163934	122	23	6319		ERR9966629_bin_1541	0.05	average	ANImf	105	ERR9966629_bin_1541	Unclassified	50.88	11.0	21.0	6319.0	4795.0	4749.0	114618.0	114618.0	114618.0	5036.6	126	0	0	125	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_1548	179_0	1	14.59	4.05	937405	0.51								Neural Network (Specific Model)	11	0.706	14412	136.330900243309	1644	96	15479		ERR9966629_bin_1548	0.05	average	ANImf	179	ERR9966629_bin_1548	Unclassified Bacteria	50.84	32.0	77.0	15479.0	14412.0	5285.0	937405.0	937405.0	937405.0	11737.0	1594	0	0	1593	0	0	0	0	0	0	0	0	0	6	0
ERR9966629_bin_1569	115_0	1	17.4	7.84	1461364	0.51								Neural Network (Specific Model)	4	0.835	12673	169.20089467263116	2459	154	14053		ERR9966629_bin_1569	0.05	average	ANImf	115	ERR9966629_bin_1569	Unclassified Archaea	50.88	55.0	126.0	14053.0	12673.0	5218.0	1461364.0	1461364.0	1461364.0	10813.5	2483	0	0	2475	0	0	0	0	0	0	0	0	0	1	0
ERR9966629_bin_15813	133_0	1	56.09	6.45	1765345	0.53								Gradient Boost (General Model)	11	0.817	4227	285.24778761061947	1695	488	19901		ERR9966629_bin_15813	0.05	average	ANImf	133	ERR9966629_bin_15813	Unclassified	53.21	132.0	377.0	19901.0	4227.0	1991.0	1765345.0	1765345.0	1765345.0	5283.9	1722	0	0	1713	0	1	1	1	0	1	13	0	0	19	0
ERR9966629_bin_1583	113_0	1	2.44	0.0	79477	0.51								Neural Network (Specific Model)	11	0.502	4680	130.50485436893203	103	17	4737		ERR9966629_bin_1583	0.05	average	ANImf	113	ERR9966629_bin_1583	Unclassified	51.08	9.0	16.0	4737.0	4680.0	4626.0	79477.0	79477.0	79477.0	4675.4	104	0	0	104	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_1597	97_0	1	2.37	0.0	59368	0.51								Neural Network (Specific Model)	11	0.539	4550	146.986301369863	73	13	4619		ERR9966629_bin_1597	0.05	average	ANImf	97	ERR9966629_bin_1597	Unclassified	50.76	7.0	12.0	4619.0	4550.0	4538.0	59368.0	59368.0	59368.0	4567.0	69	0	0	69	0	0	0	0	0	0	0	0	0	0	0
ERR9966629_bin_199	174_0	1	48.79	23.2	5639045	0.51								Gradient Boost (General Model)	4	0.832	4520	157.41005212943838	10167	1265	14995		ERR9966629_bin_199	0.05	average	ANImf	174	ERR9966629_bin_199	Unclassified Archaea	51.01	483.0	1070.0	14995.0	4520.0	3213.0	5639045.0	5639045.0	5639045.0	4922.8	10188	0	0	10178	0	0	0	0	0	0	0	0	0	19	0
ERR9966629_bin_2368	15_0	1	16.01	0.1	285892	0.37								Neural Network (Specific Model)	4	0.717	3270	225.24918032786888	305	118	5361		ERR9966629_bin_2368	0.05	average	ANImf	15	ERR9966629_bin_2368	Unclassified Bacteria	37.0	38.0	95.0	5361.0	3270.0	1358.0	285892.0	285892.0	285892.0	2901.4	294	0	0	270	0	0	0	0	0	1	5	0	0	20	0
ERR9966629_bin_2487	139_1	4	59.71	8.55	2282670	0.46								Gradient Boost (General Model)	4	0.832	4397	296.5172093023256	2150	604	18123		ERR9966629_bin_2487	0.05	average	ANImf	139	ERR9966629_bin_2487	Unclassified Bacteria	46.26	167.0	469.0	18123.0	4397.0	2068.0	2282670.0	2282670.0	2282670.0	5428.6	2097	0	0	2079	0	0	0	0	0	1	16	0	0	37	0
ERR9966629_bin_25257	142_0	1	59.06	18.76	4634711	0.47								Gradient Boost (General Model)	4	0.715	1234	147.14005786428197	7604	3614	4236		ERR9966629_bin_25257	0.05	average	ANImf	142	ERR9966629_bin_25257	Unclassified Bacteria	46.83	1495.0	3158.0	4236.0	1234.0	1031.0	4634711.0	4634711.0	4634711.0	1361.9	6303	0	0	6282	0	1	0	0	0	3	23	0	0	50	0
ERR9966629_bin_47	83_0	1	3.41	0.0	56968	0.58								Neural Network (Specific Model)	11	0.639	1364	193.015873015873	63	41	2513		ERR9966629_bin_47	0.05	average	ANImf	83	ERR9966629_bin_47	Unclassified	58.38	16.0	36.0	2513.0	1364.0	1051.0	56968.0	56968.0	56968.0	1501.2	66	0	0	66	0	0	0	0	0	0	0	0	0	13	0
ERR9966629_bin_4769	157_0	1	25.94	22.34	10536735	0.49								Gradient Boost (General Model)	4	0.828	2282	135.51934077907927	22026	4734	11804	Low confidence prediction - substantial (71%) disagreement between completeness prediction models	ERR9966629_bin_4769	0.05	average	ANImf	157	ERR9966629_bin_4769	Unclassified Archaea	49.35	1731.0	3951.0	11804.0	2282.0	1534.0	10536735.0	10536735.0	10536735.0	2515.8	18540	0	0	18521	0	0	0	0	0	3	1	0	0	27	0
