,shannon,simpson_d,pielou_e,berger_parker_d,doubles,chao1,ace,margalef,menhinick,observed_features,singles,brillouin_d,enspie,fisher_alpha,hill,inv_simpson,kempton_taylor_q,renyi,tsallis,heip_e,mcintosh_e,simpson_e,dominance,gini_index,mcintosh_d,strong,goods_coverage,robbins,total_count,unique_kmers,mean_count,median_count,max_count,min_count,std_count,count_range,num_singletons,num_doubletons,percent_singletons,file_size
ERR9358564,6.06302250837477,0.0028009127885033074,0.9722038472348987,0.010502623420643816,0.0,511.0,511.0,29.793301339515434,0.09801827507649112,511.0,0.0,6.062904823762088,357.02646798023255,37.89956723105659,357.02646798023255,357.02646798023255,355.90341799485594,5.877809919032057,0.9971990872114966,0.8405336547092517,0.052924643676127585,0.6986819334251126,0.0028009127885033074,0.3174144634633437,0.9472580492452674,0.2299514515876025,1.0,0.0,27178638.0,511.0,53187.158512720154,43950.0,285447.0,11668.0,34928.474512934365,273779.0,0.0,0.0,0.0,12589576
ERR10222452,5.813804235926558,0.010560939896302857,0.9322417717287111,0.09111046987287864,0.0,511.0,511.0,23.438291994590273,0.009626238153366252,511.0,0.0,5.813802689593902,94.6885419118877,27.715601020220976,94.6885419118877,94.6885419118877,283.53419874405824,4.550592999333051,0.9894390601036971,0.6546876641286639,0.10276645230345596,0.1853004734087822,0.010560939896302857,0.38546627509787657,0.8972504687354043,0.2759673204115231,1.0,0.0,2817919591.0,511.0,5514519.747553816,4192127.0,256741978.0,1170873.0,11562937.117049886,255571105.0,0.0,0.0,0.0,1110676092
SRR19981115,6.17572268686177,0.002183741236574961,0.9902752871739351,0.004311618584497323,0.0,511.0,511.0,22.720646130660057,0.0068267757941298714,511.0,0.0,6.175721869301835,457.9297140390256,26.665741191940445,457.9297140390256,457.9297140390256,579.6537843173451,6.126715709540678,0.9978162587634251,0.9410401186017374,,0.8961442544795022,0.002183741236574961,0.18758560529582957,0.9532822183196846,0.13210397656949646,1.0,0.0,5602869671.0,511.0,10964519.90410959,10981643.0,24157437.0,614035.0,3732638.418276037,23543402.0,0.0,0.0,0.0,2461352961
SRR14536365,5.950281525813063,0.003374418526689478,0.9541258643746775,0.012078568962401006,0.0,511.0,511.0,21.975440615853184,0.004665812425573351,511.0,0.0,5.9502811324876355,296.3473535042093,25.59433600136535,296.3473535042093,296.3473535042093,238.36303703722234,5.691532257889296,0.9966255814733105,0.7507086092958057,,0.5799361125326993,0.003374418526689478,0.4094610116456242,0.9419188549719679,0.2992981092519094,1.0,0.0,11994640876.0,511.0,23472878.426614482,17666544.0,144878097.0,1746440.0,19977169.13359018,143131657.0,0.0,0.0,0.0,4845299559
SRR6765264,6.156224062119138,0.002274920657203085,0.9871486885237749,0.005694557217731003,0.0,511.0,511.0,25.938466472115195,0.027471961013044915,511.0,0.0,6.156212887286776,439.57577018508243,31.521311972069224,439.57577018508243,439.57577018508243,507.57049314298723,6.085810103142092,0.9977250793427969,0.9228310011541957,0.047696198630936514,0.8602265561351906,0.002274920657203085,0.21794074416309595,0.9523550714036657,0.15265524031478178,1.0,0.0,345989148.0,511.0,677082.481409002,646064.0,1970255.0,75515.0,272927.61952195474,1894740.0,0.0,0.0,0.0,276836829
SRR9006579,6.117491230484804,0.0024777930141158524,0.9809378905468273,0.008094193170500315,0.0,511.0,511.0,22.953537335739814,0.007650156269371158,511.0,0.0,6.117490219669281,403.58496222366205,27.00446694541259,403.58496222366205,403.58496222366205,392.7827620806858,6.000387028676451,0.9975222069858841,0.887696027580667,0.18379908755143037,0.7897944466216478,0.0024777930141158524,0.26543292809682073,0.950236791160588,0.1865203697948381,1.0,0.0,4461708442.0,511.0,8731327.675146772,8030343.0,36113930.0,1220271.0,4504487.041316995,34893659.0,0.0,0.0,0.0,3900617015
SRR25008579,5.934686019806466,0.0034413277828417264,0.951625129647362,0.013386688814589116,0.0,511.0,511.0,22.68167478796816,0.006696391666648727,511.0,0.0,5.934685242363417,290.5855132387986,26.60924289980621,290.5855132387986,290.5855132387986,226.7129641830458,5.671897898685031,0.9965586722171583,0.7390614073192071,,0.5686604955749484,0.0034413277828417264,0.42064894556851873,0.9413495045429652,0.3057236197456638,1.0,0.0,5823178538.0,511.0,11395652.716242662,8559732.0,77953079.0,1077979.0,9924812.105032966,76875100.0,0.0,0.0,0.0,3911477307
ERR4398701,6.170405199203206,0.0022157900164334957,0.9894226296170583,0.004564355108369788,0.0,511.0,511.0,22.143669249621613,0.005095807712645027,511.0,0.0,6.170404728854868,451.30630275588385,25.83456803474003,451.30630275588385,451.30630275588385,549.919518048843,6.112146272514039,0.9977842099835665,0.936039031332472,0.15880058343520928,0.8831825885633734,0.0022157900164334957,0.19881210786492853,0.9529373241125787,0.1406480718356603,1.0,0.0,10055779384.0,511.0,19678628.93150685,19053390.0,45898148.0,1818688.0,7156874.085012357,44079460.0,0.0,0.0,0.0,4277723821
ERR8263081,6.00373629169405,0.0030763860316635103,0.9626973201083076,0.011775635006516499,0.0,511.0,511.0,22.31538028147287,0.0055679589160819,511.0,0.0,6.003735740551649,325.0567353081059,26.080749698051577,325.0567353081059,325.0567353081059,285.4655004627829,5.783999737272924,0.9969236139683365,0.7920371383552706,,0.636118855788857,0.0030763860316635103,0.3698886377009428,0.9445451134030659,0.26762200102285816,1.0,0.0,8422669431.0,511.0,16482719.043052837,13122025.0,99182281.0,1488819.0,12466355.206869597,97693462.0,0.0,0.0,0.0,3618832970
ERR346588,6.136275737513313,0.0023746490018392115,0.9839499806349479,0.005547717103522092,0.0,511.0,511.0,25.33319632484901,0.021721030899982792,511.0,0.0,6.136268542178715,421.1148675974768,30.577910372218007,421.1148675974768,421.1148675974768,405.48798126867524,6.042905641116638,0.9976253509981607,0.9045657407920823,0.04873041533028349,0.8240995452005417,0.0023746490018392115,0.2478277812810632,0.9513100668253516,0.17994025134517966,1.0,0.0,553453239.0,511.0,1083078.745596869,979295.0,3070402.0,150958.0,500384.3027390973,2919444.0,0.0,0.0,0.0,534468112
ERR4398784,6.149528087179082,0.0023571553343680767,0.9860749909432828,0.008638002226474099,0.0,511.0,511.0,22.585024369802486,0.006381846001745123,511.0,0.0,6.14952736770543,424.24017858292194,26.469350122481327,424.24017858292194,424.24017858292194,501.3451296083349,6.05029975377665,0.9976428446656319,0.9166593043570189,0.15167244534831206,0.8302156136652092,0.0023571553343680767,0.2241142022734377,0.9514613386190106,0.16262446197370856,1.0,0.0,6411345187.0,511.0,12546663.771037182,11105151.0,55381214.0,3531383.0,5673900.11456809,51849831.0,0.0,0.0,0.0,2918135413
ERR9358518,6.101956016447852,0.0025841614419048536,0.9784468236188257,0.008159199025793385,0.0,511.0,511.0,30.970476195053124,0.1357041093845732,511.0,0.0,6.101741518673977,386.9727269295039,39.98838755398957,386.9727269295039,386.9727269295039,391.79501605138483,5.958354217496062,0.9974158385580951,0.8739818209736793,0.05083647652370945,0.7572851799011818,0.0025841614419048536,0.28017077822013536,0.9494174847416353,0.19853284460337406,1.0,0.0,14179333.0,511.0,27748.205479452055,24687.0,115692.0,6136.0,15709.17292872382,109556.0,0.0,0.0,0.0,7090226
SRR7287225,6.158600478971966,0.0022908937202763538,0.9875297462559145,0.006250397570474441,0.0,511.0,511.0,23.117271279426443,0.008276425835417454,511.0,0.0,6.158599303401909,436.51086523532337,27.24373827220876,436.51086523532337,436.51086523532337,478.74673661579953,6.078813266688817,0.9977091062797236,0.9250313053230026,,0.8542286990906524,0.0022908937202763538,0.2165701738805923,0.9521521400136338,0.15591313357917802,1.0,0.0,3812028552.0,511.0,7459938.457925636,6867175.0,23826694.0,1811051.0,3081656.162487075,22015643.0,0.0,0.0,0.0,1872480963
SRR16552248,6.163070242802043,0.002254205438834417,0.9882464715502425,0.004881613278256101,0.0,511.0,511.0,23.752262948343645,0.011115112786816617,511.0,0.0,6.163068193598998,443.61529023595574,28.18066124658185,443.61529023595574,443.61529023595574,487.7493817419659,6.094957723403277,0.9977457945611656,0.9291840149378022,0.047478484882221686,0.8681316834363126,0.002254205438834417,0.21289549946655273,0.9525422459764543,0.15410652074404713,1.0,0.0,2113557427.0,511.0,4136120.209393346,3832437.0,10317570.0,1018800.0,1612020.5728061984,9298770.0,0.0,0.0,0.0,1140755351
SRR5720300,6.058475932149852,0.002758758018437001,0.9714748050960139,0.008660851579463304,0.0,511.0,511.0,23.35933214089758,0.009278657591179237,511.0,0.0,6.058474482611386,362.4819550380714,27.59920028471777,362.4819550380714,362.4819550380714,294.9941697176514,5.892974693850383,0.997241241981563,0.8367118840923061,0.05252388929060188,0.7093580333426055,0.002758758018437001,0.3284342058948404,0.9474933239760098,0.23754798333827404,1.0,0.0,3032993668.0,511.0,5935408.352250489,5051962.0,26268308.0,1088092.0,3799242.541706342,25180216.0,0.0,0.0,0.0,1687045548
ERR3891538,6.151377499438291,0.0023580006005521647,0.9863715436463352,0.0136888107053838,0.0,511.0,511.0,22.770313004881633,0.0069959599356443376,511.0,0.0,6.151376643999768,424.08810233798647,26.737821067717277,424.08810233798647,424.08810233798647,515.3353393283357,6.049941222179897,0.9976419993994479,0.9183597835694289,,0.8299180084892103,0.0023580006005521647,0.21457646793257235,0.9514537777385952,0.1517177821160942,1.0,0.0,5335156616.0,511.0,10440619.600782778,9931530.0,73031949.0,652165.0,4726480.21943584,72379784.0,0.0,0.0,0.0,1790863519
SRR15604520,6.159715978028569,0.0022704737599558416,0.9877086161962649,0.0059374791263144,0.0,511.0,511.0,21.99709126975068,0.004719406657103212,511.0,0.0,6.159715571477865,440.4367130935039,25.625200440100414,440.4367130935039,440.4367130935039,533.880674484684,6.087766764438286,0.9977295262400442,0.9260659410847916,0.19367778337012215,0.8619113759168374,0.0022704737599558416,0.21263075753594207,0.9523593070784522,0.14974926773726854,1.0,0.0,11723762142.0,511.0,22942783.056751467,21781079.0,69609593.0,1710269.0,9183193.665282274,67899324.0,0.0,0.0,0.0,5405585115
ERR4398777,6.169267215220286,0.0022274084564954276,0.9892401542254927,0.005209025636678206,0.0,511.0,511.0,22.530268296160344,0.006209108371386294,511.0,0.0,6.169266531754659,448.95223284434576,26.39023758513673,448.95223284434576,448.95223284434576,534.8606919657067,6.106916496435563,0.9977725915435046,0.9349722096943823,0.10666766693395434,0.8785757981298352,0.0022274084564954276,0.20043199519647326,0.9528161492277258,0.142383733110636,1.0,0.0,6773035009.0,511.0,13254471.64187867,12609266.0,35280913.0,1219643.0,4927486.364855344,34061270.0,0.0,0.0,0.0,3030130316
ERR594336,5.929286072311644,0.003549214663819626,0.9507592496803849,0.013119565676763397,0.0,511.0,511.0,20.921480977189,0.002600477740412325,511.0,0.0,5.9292859424502655,281.75247053775297,24.110349092118735,281.75247053775297,281.75247053775297,225.08968321672657,5.641028921427149,0.9964507853361804,0.7350707108647542,,0.5513746977255439,0.003549214663819626,0.42177295922099556,0.9404295001636936,0.3098941710854568,1.0,0.0,38613175503.0,511.0,75563944.23287672,54159368.0,506588092.0,11136503.0,68160549.73186198,495451589.0,0.0,0.0,0.0,35090026760
SRR12180972,5.983465368759038,0.003371072931781612,0.9594468836738066,0.012661491002277309,0.0,511.0,511.0,22.02747945042543,0.004795488244022318,511.0,0.0,5.983464952850893,296.6414611123527,25.66854708301587,296.6414611123527,296.6414611123527,326.48089788235757,5.692524207905923,0.9966289270682184,0.7761041019148781,,0.5805116655819036,0.003371072931781612,0.37032885368590773,0.9419478981924525,0.2720905180101541,1.0,0.0,11354712409.0,511.0,22220572.228962816,16246612.0,143767589.0,4386462.0,18889032.205335665,139381127.0,0.0,0.0,0.0,5151837452
DRR089568,5.905457005628688,0.003594422584390375,0.946938265959281,0.01372492662614909,0.0,511.0,511.0,26.529087194766184,0.0341934422668848,511.0,0.0,5.905440506255908,278.2088016981462,32.45621046747528,278.2088016981462,278.2088016981462,208.95470805124742,5.628371917012402,0.9964055774156096,0.7177155382183137,0.059953640428802725,0.5444399250452959,0.003594422584390375,0.4395484207683277,0.9401094036743844,0.3202534490773414,1.0,0.0,223334673.0,511.0,437054.15459882584,328169.0,3065252.0,33771.0,399791.07815983717,3031481.0,0.0,0.0,0.0,169737192
ERR4398732,6.095402788535798,0.0026023036778846376,0.9773960154816127,0.00788424529621375,0.0,511.0,511.0,21.85674394284871,0.004380860956679687,511.0,0.0,6.095402436431237,384.27490553788124,25.42540213195225,384.27490553788124,384.27490553788124,354.68582657695924,5.951358196291907,0.9973976963221154,0.8682603370131974,0.8613503737941426,0.752005685984112,0.0026023036778846376,0.29066197387668113,0.9489953562902381,0.21198539859840626,1.0,0.0,13605761740.0,511.0,26625756.8297456,22447890.0,107271163.0,6872594.0,15290168.129049253,100398569.0,0.0,0.0,0.0,5719917812
SRR12272245,6.136360747959808,0.0023598494486041285,0.9839636120346372,0.006122015935941173,0.0,511.0,511.0,25.02212284849066,0.01916609842090138,511.0,0.0,6.1363550576975605,423.7558462009128,30.098691627874164,423.7558462009128,423.7558462009128,414.15138730492106,6.0491574549438285,0.9976401505513959,0.9046428082924644,0.048578316508378606,0.8292678007845652,0.0023598494486041285,0.24770823465767067,0.9514574046972315,0.1784290873077486,1.0,0.0,710844115.0,511.0,1391084.373776908,1297376.0,4351799.0,149970.0,631195.3460759952,4201829.0,0.0,0.0,0.0,408024782
ERR10222451,5.864929269941729,0.007041327905581676,0.9404396556539166,0.06715821276202444,0.0,511.0,511.0,23.224700707815586,0.008709683711343976,511.0,0.0,5.864927990634183,142.01866656533605,27.4012408195914,142.01866656533605,142.01866656533605,255.4096961664335,4.955958503647316,0.9929586720944183,0.6891318155018336,,0.2779230265466459,0.007041327905581676,0.3998808683355991,0.9161029937601269,0.285660365333478,1.0,0.0,3442207386.0,511.0,6736217.976516634,5169141.0,231172496.0,1156795.0,10857894.427910345,230015701.0,0.0,0.0,0.0,1415368103
SRR12272180,6.165658689559852,0.00223009503870091,0.9886615282142792,0.00498673797394439,0.0,511.0,511.0,25.655333983837853,0.02464739798299559,511.0,0.0,6.165649561414772,448.4113827644434,31.078186247522652,448.4113827644434,448.4113827644434,511.92771633814795,6.105711076166712,0.9977699049612991,0.9315973557290903,0.0472239381115111,0.877517383100672,0.00223009503870091,0.2046048813454998,0.9528220760118604,0.14456226309024178,1.0,0.0,429832891.0,511.0,841160.2563600782,827827.0,2143464.0,47946.0,314259.27834739187,2095518.0,0.0,0.0,0.0,249611367
SRR7287231,6.14160073684986,0.0023778976066717887,0.9848038426871444,0.006832688553704298,0.0,511.0,511.0,22.577725582849787,0.006358594870232577,511.0,0.0,6.141600022740753,420.53955443424013,26.45879878635142,420.53955443424013,420.53955443424013,446.6913435485498,6.0415385402310955,0.9976221023933282,0.9094058693404246,0.14350111878877064,0.822973687738239,0.0023778976066717887,0.2379195114336018,0.9512481453145627,0.17290650945982589,1.0,0.0,6458318955.0,511.0,12638588.953033268,11179872.0,44127682.0,3032188.0,5861712.660109076,41095494.0,0.0,0.0,0.0,3195476724
SRR9006528,6.132337850544154,0.0023968094137919354,0.9833185416363124,0.007263206865775787,0.0,511.0,511.0,22.79751155855657,0.007090058138907755,511.0,0.0,6.132336974192489,417.2213252525255,26.777329509793844,417.2213252525255,417.2213252525255,399.66962567198414,6.033616836998914,0.997603190586208,0.9010029613170948,0.08704314529271859,0.8164800885568013,0.0023968094137919354,0.25010207509345406,0.9510559755355453,0.17622543843886967,1.0,0.0,5194481542.0,511.0,10165325.913894325,9543753.0,37728594.0,1497713.0,4819368.155772486,36230881.0,0.0,0.0,0.0,4579171006
SRR12181006,5.999331670728684,0.003237249601108903,0.9619910404528674,0.011823532697056481,0.0,511.0,511.0,21.600972726191397,0.003815611486129082,511.0,0.0,5.999331400778196,308.9042005464933,25.06295527868362,308.9042005464933,308.9042005464933,328.4281281111719,5.733031198234452,0.9967627503988911,0.7885475692149919,0.35883431731772,0.6045091987211219,0.003237249601108903,0.36188771306782475,0.9431102091948154,0.26549604712996727,1.0,0.0,17935500703.0,511.0,35098827.2074364,26020120.0,212060979.0,6823572.0,28389604.452468373,205237407.0,0.0,0.0,0.0,10036702395
ERR5032758,6.105718571110415,0.0024887567038499106,0.979050148134498,0.006335449818139288,0.0,511.0,511.0,23.403217318663568,0.00947055090070534,511.0,0.0,6.105717061107887,401.80705428259773,27.66386733443508,401.80705428259773,401.80705428259773,339.2519151149918,5.995972008928055,0.99751124329615,0.8772838109708023,0.04988744908090183,0.7863151747213262,0.0024887567038499106,0.2848253848882335,0.9501301687700594,0.2052923162291142,1.0,0.0,2911329192.0,511.0,5697317.401174168,5300264.0,18444580.0,1049969.0,2970016.947434274,17394611.0,0.0,0.0,0.0,1412500890
SRR15214601,6.16951297740682,0.0022248774001050096,0.9892795621186555,0.005477420331157321,0.0,511.0,511.0,22.569225968536742,0.006331606267549103,511.0,0.0,6.169512268273301,449.46296814053755,26.446513796350413,449.46296814053755,449.46296814053755,576.1078526623068,6.108053465958454,0.997775122599895,0.9352025006928775,0.1306236462412446,0.8795752801184689,0.0022248774001050096,0.19809963606479342,0.9528432002308906,0.1395714470766546,1.0,0.0,6513493733.0,511.0,12746563.078277886,12239467.0,35677143.0,1257496.0,4716441.089006361,34419647.0,0.0,0.0,0.0,2853586811
SRR9109402,6.147560766206677,0.002340046154871334,0.9857595316133073,0.006544650353722058,0.0,511.0,511.0,22.697016036344202,0.006747471443835783,511.0,0.0,6.147559967220348,427.3419983269451,26.631477474221604,427.3419983269451,427.3419983269451,463.22620221043053,6.057584625503059,0.9976599538451286,0.9148538603171779,,0.8362857110116342,0.002340046154871334,0.23074116923321675,0.9516385423041758,0.16382310231137226,1.0,0.0,5735346882.0,511.0,11223770.80626223,10407265.0,37535840.0,2340471.0,4965977.466848453,35195369.0,0.0,0.0,0.0,3502021283
SRR9113725,6.086488103234494,0.0026562451842086976,0.9759665483577739,0.008094990104345508,0.0,511.0,511.0,22.74900888302663,0.006922973138257535,511.0,0.0,6.086487267080293,376.4712707791328,26.70689268484241,376.4712707791328,376.4712707791328,319.4829347324352,5.930841738296975,0.9973437548157913,0.8605370659876965,,0.7367343850863655,0.0026562451842086976,0.2991414827367195,0.9484740762247936,0.21959807568357892,1.0,0.0,5448243473.0,511.0,10661924.604696672,8952244.0,44103477.0,3605329.0,6373488.5071666725,40498148.0,0.0,0.0,0.0,2402596432
ERR8263092,5.998913638132143,0.0031144017489480313,0.9619240090509444,0.01200202201607187,0.0,511.0,511.0,21.72106657190642,0.00407295941515028,511.0,0.0,5.9989133331295825,321.08895403034484,25.23287003652331,321.08895403034484,321.08895403034484,279.5772547816594,5.7717182000999765,0.9968855982510519,0.7882171800169183,0.31136816494929087,0.628354117476213,0.0031144017489480313,0.37296860386841535,0.9442007005243552,0.26946569110789076,1.0,0.0,15740612769.0,511.0,30803547.493150685,24110588.0,188919181.0,2986657.0,23689896.597806957,185932524.0,0.0,0.0,0.0,7164318359
SRR6765262,6.169432581687657,0.002218767477603331,0.9892666706891147,0.005006050095438424,0.0,511.0,511.0,25.332302218504772,0.021713315330329976,511.0,0.0,6.169425377398952,450.7006750793825,30.576527547616305,450.7006750793825,450.7006750793825,567.1081543541087,6.110803427541903,0.9977812325223967,0.9351271598051863,0.047103838100897105,0.8819974072003571,0.002218767477603331,0.19838824767657426,0.9529366972797161,0.13798528291556594,1.0,0.0,553846635.0,511.0,1083848.6007827788,1047872.0,2772584.0,136509.0,396442.9891384565,2636075.0,0.0,0.0,0.0,452184259
ERR4398797,6.17445698249712,0.0021916474799280653,0.9900723318573296,0.004239693393564232,0.0,511.0,511.0,21.786727156576884,0.004219644999707337,511.0,0.0,6.174456653411405,456.27775869905054,25.325969654231045,456.27775869905054,456.27775869905054,569.8997066405171,6.123101744030184,0.9978083525200719,0.9398473132717401,,0.8929114651644826,0.0021916474799280653,0.19116804864045134,0.9531928363427125,0.13426553259280283,1.0,0.0,14665266855.0,511.0,28699152.35812133,28393682.0,62176235.0,1920510.0,9938855.087748496,60255725.0,0.0,0.0,0.0,6164151882
ERR9358580,6.14344951733332,0.002361983442562039,0.9851002940851442,0.00649339643736239,0.0,511.0,511.0,29.252827729156156,0.08368157929025555,511.0,0.0,6.143361079533753,423.3729932142547,36.96397959208672,423.3729932142547,423.3729932142547,440.589916110867,6.048253571154467,0.997638016557438,0.9110923447039809,0.04860090588841769,0.8285185777186981,0.002361983442562039,0.23725793831405206,0.9515555859730855,0.17044809848103304,1.0,0.0,37289114.0,511.0,72972.82583170255,66523.0,242133.0,22012.0,33198.508855518485,220121.0,0.0,0.0,0.0,17900300
SRR13256650,5.97115478632962,0.0034001080118725288,0.9574728854603659,0.012303610350064303,0.0,511.0,511.0,26.638571753193098,0.03557131602189254,511.0,0.0,5.971136876767379,294.10830376805404,32.63110525563817,294.10830376805404,294.10830376805404,287.74410371659206,5.683948079666817,0.9965998919881275,0.7665843868421914,0.058310589239141904,0.5755544105049981,0.0034001080118725288,0.3840915474781601,0.9417551115549293,0.2829843334985006,1.0,0.0,206367800.0,511.0,403850.8806262231,296388.0,2539069.0,77115.0,346807.7976589742,2461954.0,0.0,0.0,0.0,133049911
ERR9465717,6.146932272349577,0.002380505256174021,0.9856587528111518,0.012512572280925562,0.0,511.0,511.0,21.942565370442583,0.0045853965585281025,511.0,0.0,6.146931887512846,420.0788876253997,25.547499915375536,420.0788876253997,420.0788876253997,536.3991072762093,6.040442521319527,0.9976194947438259,0.9142778289799651,0.23481837779318304,0.8220721871338547,0.002380505256174021,0.2219834800200211,0.9512181138737259,0.15468382293720295,1.0,0.0,12419039228.0,511.0,24303403.577299412,22924697.0,155394126.0,2614870.0,11306652.412512338,152779256.0,0.0,0.0,0.0,5493367895
SRR17458616,6.169832152622792,0.0022221562877675497,0.9893307417691486,0.004329173490352501,0.0,511.0,511.0,23.40788128420179,0.009491133707334405,511.0,0.0,6.169830630125262,450.01335212323545,27.670743959347572,450.01335212323545,450.01335212323545,539.7004595119582,6.109277253709147,0.9977778437122324,0.9355016677275818,0.047139761027184465,0.8806523524916544,0.0022221562877675497,0.20316547175809818,0.9528779456853502,0.14634878220557723,1.0,0.0,2898715662.0,511.0,5672633.389432485,5411869.0,12549043.0,1579978.0,2088283.2190295535,10969065.0,0.0,0.0,0.0,1512957092
ERR4398712,6.148444744568856,0.0023411520079858828,0.9859012772794987,0.006276924169779951,0.0,511.0,511.0,22.239164533322093,0.005354122314096414,511.0,0.0,6.148444228462073,427.14014151533473,25.9713570087071,427.14014151533473,427.14014151533473,456.60744355249466,6.057112159652802,0.9976588479920141,0.9156646629383489,0.14542702822654785,0.8358906878969369,0.0023411520079858828,0.22954426047244625,0.951624518427341,0.16454263712895534,1.0,0.0,9108885093.0,511.0,17825606.83561644,16234304.0,57175781.0,3744558.0,7898346.684118854,53431223.0,0.0,0.0,0.0,4153366202
SRR9006503,6.11830585135816,0.002467088284750866,0.981068514760414,0.0076999267415328535,0.0,511.0,511.0,22.618167154605388,0.00648830810704268,511.0,0.0,6.118305110708739,405.3361228217996,26.517285227726344,405.3361228217996,405.3361228217996,390.58191815275154,6.004716655795999,0.9975329117152492,0.8884210558612482,0.24512639325354005,0.7932213753851264,0.002467088284750866,0.26585556958786327,0.9503422742808542,0.1866261767714002,1.0,0.0,6202672779.0,511.0,12138302.894324854,11091905.0,47760126.0,1877006.0,6197457.928137819,45883120.0,0.0,0.0,0.0,5654390736
SRR7287210,6.109664387144185,0.002507148295933856,0.9796828585562741,0.0075559730595559805,0.0,511.0,511.0,22.61548964288706,0.006479653451039286,511.0,0.0,6.109663648701084,398.8595336070947,26.513411289170538,398.8595336070947,398.8595336070947,384.76112144531317,5.988609308809582,0.9974928517040661,0.8807600020875982,0.23304197912468375,0.7805470324992069,0.002507148295933856,0.2769382983300105,0.949940613635297,0.19827109606885246,1.0,0.0,6219253249.0,511.0,12170749.998043053,10816893.0,46992510.0,1397363.0,6453399.216791361,45595147.0,0.0,0.0,0.0,3172469650
ERR4398743,6.147246690302745,0.0024392248117223775,0.9857091696359759,0.015272108898999024,0.0,511.0,511.0,22.594656680588184,0.006412637888045653,511.0,0.0,6.147245964188841,409.9663119177126,26.483277658225166,409.9663119177126,409.9663119177126,554.2358100473034,6.016074990268179,0.9975607751882776,0.9145659561431745,0.16938432462372102,0.802282410797872,0.0024392248117223775,0.21609802867209738,0.950623420653655,0.15363333909207694,1.0,0.0,6349921654.0,511.0,12426461.162426615,11126942.0,96976695.0,2463453.0,6168882.306416652,94513242.0,0.0,0.0,0.0,2925807676
SRR9109399,6.149475500454705,0.0023277120275961927,0.986066558677745,0.005650141295265472,0.0,511.0,511.0,22.67276944459961,0.00666688681221231,511.0,0.0,6.1494747193363,429.60640669657533,26.596339806319637,429.60640669657533,429.60640669657533,473.5815565456969,6.06286945625053,0.9976722879724038,0.9166109984057459,,0.8407170385451572,0.0023277120275961927,0.22884771048613306,0.951766049424243,0.16300658581873134,1.0,0.0,5874834498.0,511.0,11496740.700587085,10692741.0,33193645.0,2247558.0,5004197.856622954,30946087.0,0.0,0.0,0.0,3593661371
SRR16552287,6.160405244919639,0.002268562454738469,0.9878191399362551,0.005257364832220885,0.0,511.0,511.0,23.83682720415421,0.011546616085633444,511.0,0.0,6.160403043701443,440.80778905215766,28.306528624825727,440.80778905215766,440.80778905215766,472.0166411877805,6.088608927946103,0.9977314375452615,0.9267058196788667,0.047629440855396186,0.8626375519611695,0.002268562454738469,0.216596594666996,0.9523920919109155,0.15607899483749954,1.0,0.0,1958539559.0,511.0,3832758.432485323,3570388.0,10296757.0,906988.0,1529435.8963216704,9389769.0,0.0,0.0,0.0,1077622237
SRR15517655,5.910579515799296,0.003594849719298703,0.9477596589342347,0.01405014264923269,0.0,511.0,511.0,22.60148298950653,0.00643453367421124,511.0,0.0,5.910578795535086,278.1757453257556,26.493149867315385,278.1757453257556,278.1757453257556,214.32413392305057,5.628253091381437,0.9964051502807013,0.7214115458363672,0.22274250360300962,0.5443752354711461,0.003594849719298703,0.43681314737959465,0.9400547715767329,0.320848580285292,1.0,0.0,6306779455.0,511.0,12342034.15851272,8692970.0,88611151.0,1073609.0,11291229.235120533,87537542.0,0.0,0.0,0.0,2694144603
SRR16552221,6.111507559905817,0.0024523484380138726,0.9799784107577548,0.005542830139932288,0.0,511.0,511.0,23.817789427381058,0.011448304255986546,511.0,0.0,6.111505401648802,407.77239665415897,28.27816967227838,407.77239665415897,407.77239665415897,351.70263952780067,6.010709167409367,0.9975476515619861,0.8823885093462884,0.04952120448385876,0.7979890345482563,0.0024523484380138726,0.27829108203864283,0.9505001029370868,0.20227964757108036,1.0,0.0,1992321742.0,511.0,3898868.3796477495,3579164.0,11043101.0,645681.0,1961677.3813189098,10397420.0,0.0,0.0,0.0,1021854382
ERR10125383,6.148581736808612,0.002322542026909168,0.9859232439442024,0.00548181726197415,0.0,511.0,511.0,22.058275897700963,0.004873624319903238,511.0,0.0,6.148581304950029,430.5627146522713,25.712507449159997,430.5627146522713,430.5627146522713,451.1255144815507,6.0650929918924605,0.9976774579730908,0.915790379114497,,0.8425884826854625,0.002322542026909168,0.23066656425486154,0.9518163188056744,0.16553215968979212,1.0,0.0,10993543586.0,511.0,21513783.92563601,19942783.0,60264597.0,2370333.0,9298808.32618095,57894264.0,0.0,0.0,0.0,5817727937
SRR18439549,6.071979051550581,0.0026566145841859655,0.9736400262564051,0.009022769203924742,0.0,511.0,511.0,21.704140878437467,0.004035841249902476,511.0,0.0,6.071978750862075,376.41892277212577,25.208894162805887,376.41892277212577,376.41892277212577,326.1159649386892,5.930702679487232,0.997343385415814,0.8481133859525899,,0.7366319428025945,0.0026566145841859655,0.31048771435108047,0.948465133724416,0.21793958796426866,1.0,0.0,16031481215.0,511.0,31372761.673189823,29348144.0,144648355.0,4367141.0,18758971.63387702,140281214.0,0.0,0.0,0.0,7032285238
