,bin,ass2ref,taxid,species,genus,family,order,class,phylum,superkingdom,organism_name
452,SRR24759615_binette_bin84.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
453,SRR24759610_binette_bin70.fasta.fasta,0.0027397260273972603,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
454,SRR24759616_binette_bin75.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
455,SRR24759599_binette_bin39.fasta.fasta,0.09057750759878419,3429884,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
456,SRR24759603_binette_bin89.fasta.fasta,0.029411764705882353,3403422,3403422,773,772,356,28211,1224,2,Bartonella sp. P0282
457,SRR24759597_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
458,SRR24759598_binette_bin44.fasta.fasta,0.016194331983805668,1256989,126385,586,1903414,91347,1236,1224,2,Providencia alcalifaciens R90-1475
459,SRR24759599_binette_bin41.fasta.fasta,0.07162162162162163,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
460,SRR24759604_binette_bin6.fasta.fasta,0.3392461197339246,2750928,2750928,773,772,356,28211,1224,2,Bartonella sp. B10834G3
461,SRR24759600_binette_bin27.fasta.fasta,0.04893617021276596,3439513,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
462,SRR24759611_binette_bin92.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
463,SRR24759611_binette_bin30.fasta.fasta,0.06221198156682028,3437475,1218508,2767878,33958,186826,91061,1239,2,Bombilactobacillus mellis
464,SRR24759604_binette_bin44.fasta.fasta,0.014983351831298557,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
465,SRR24759607_binette_bin35.fasta.fasta,0.008982035928143712,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
466,SRR24759613_binette_bin44.fasta.fasta,0.023479831426851294,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
467,SRR24759597_binette_bin27.fasta.fasta,0.06027397260273973,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
468,SRR24759612_binette_bin31.fasta.fasta,0.04430210835334935,2779518,2779518,572511,186803,3085636,186801,1239,2,Blautia liquoris
469,SRR24759602_binette_bin73.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
470,SRR24759597_binette_bin32.fasta.fasta,0.012195121951219513,3433246,303541,1578,33958,186826,91061,1239,2,Lactobacillus apis
471,SRR24759610_binette_bin2.fasta.fasta,0.36363636363636365,565638,1351,1350,81852,186826,91061,1239,2,Enterococcus faecalis T3
472,SRR24759599_binette_bin56.fasta.fasta,0.020802377414561663,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
473,SRR24759616_binette_bin16.fasta.fasta,0.09864864864864865,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
474,SRR24759615_binette_bin15.fasta.fasta,0.3722444889779559,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
475,SRR24759613_binette_bin2.fasta.fasta,0.2945326278659612,930946,1631,559173,33958,186826,91061,1239,2,Fructobacillus fructosus KCTC 3544
476,SRR24759599_binette_bin49.fasta.fasta,0.08685714285714285,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
477,SRR24759600_binette_bin56.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
478,SRR24759599_binette_bin95.fasta.fasta,0.00821917808219178,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
479,SRR24759610_binette_bin65.fasta.fasta,0.013513513513513514,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
480,SRR24759614_binette_bin57.fasta.fasta,0.05052005943536404,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
481,SRR24759615_binette_bin44.fasta.fasta,0.021341463414634148,3433246,303541,1578,33958,186826,91061,1239,2,Lactobacillus apis
482,SRR24759604_binette_bin3.fasta.fasta,0.4,3436775,1687,1678,31953,85004,1760,201174,2,Bifidobacterium coryneforme
483,SRR24759614_binette_bin28.fasta.fasta,0.02719200887902331,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
484,SRR24759607_binette_bin25.fasta.fasta,0.01643835616438356,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
485,SRR24759602_binette_bin33.fasta.fasta,0.015017667844522967,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
486,SRR24759610_binette_bin78.fasta.fasta,0.02245508982035928,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
487,SRR24759604_binette_bin8.fasta.fasta,0.48255813953488375,1423768,148814,2767877,33958,186826,91061,1239,2,Apilactobacillus kunkeei DSM 12361 = ATCC 700308
488,SRR24759596_binette_bin27.fasta.fasta,0.007214206437291898,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
489,SRR24759603_binette_bin1.fasta.fasta,0.032388663967611336,1256989,126385,586,1903414,91347,1236,1224,2,Providencia alcalifaciens R90-1475
490,SRR24759605_binette_bin21.fasta.fasta,0.1160609613130129,2750982,2750982,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. W8136
491,SRR24759603_binette_bin55.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
492,SRR24759604_binette_bin48.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
493,SRR24759601_binette_bin18.fasta.fasta,0.038356164383561646,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
494,SRR24759598_binette_bin36.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
495,SRR24759598_binette_bin65.fasta.fasta,0.005988023952095809,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
496,SRR24759614_binette_bin59.fasta.fasta,0.026747720364741642,3429884,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
497,SRR24759598_binette_bin111.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
498,SRR24759613_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
499,SRR24759609_binette_bin54.fasta.fasta,0.023148148148148147,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
500,SRR24759601_binette_bin28.fasta.fasta,0.039383561643835614,2751022,2751022,773,772,356,28211,1224,2,Bartonella sp. W8167
501,SRR24759597_binette_bin35.fasta.fasta,0.014134275618374558,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
502,SRR24759599_binette_bin44.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
503,SRR24759599_binette_bin45.fasta.fasta,0.019230769230769232,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
504,SRR24759605_binette_bin90.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
505,SRR24759606_binette_bin46.fasta.fasta,0.009615384615384616,2779575,2779575,547,543,91347,1236,1224,2,Enterobacter cloacae complex sp. P18RS
506,SRR24759615_binette_bin62.fasta.fasta,0.004439511653718091,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
507,SRR24759600_binette_bin77.fasta.fasta,0.024657534246575342,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
508,SRR24759600_binette_bin14.fasta.fasta,0.47773518136243,2068655,2068655,2888809,186803,3085636,186801,1239,2,Novisyntrophococcus fermenticellae
509,SRR24759609_binette_bin48.fasta.fasta,0.008032128514056224,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
510,SRR24759600_binette_bin51.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
511,SRR24759608_binette_bin29.fasta.fasta,0.029259896729776247,1545701,1545701,1578,33958,186826,91061,1239,2,Lactobacillus sp. wkB10
512,SRR24759612_binette_bin63.fasta.fasta,0.01337295690936107,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
513,SRR24759608_binette_bin41.fasta.fasta,0.10785953177257525,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
514,SRR24759614_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
515,SRR24759608_binette_bin46.fasta.fasta,0.029966703662597113,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
516,SRR24759615_binette_bin32.fasta.fasta,0.1266233766233766,3438818,1218495,2767877,33958,186826,91061,1239,2,Apilactobacillus apinorum
517,SRR24759602_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
518,SRR24759604_binette_bin34.fasta.fasta,0.04408817635270541,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
519,SRR24759614_binette_bin24.fasta.fasta,0.012048192771084338,3430989,153152,1578,33958,186826,91061,1239,2,uncultured Lactobacillus sp.
520,SRR24759598_binette_bin98.fasta.fasta,0.023148148148148147,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
521,SRR24759604_binette_bin29.fasta.fasta,0.10656231186032511,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
522,SRR24759609_binette_bin64.fasta.fasta,0.011098779134295227,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
523,SRR24759602_binette_bin18.fasta.fasta,0.009208103130755065,3434799,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
524,SRR24759609_binette_bin51.fasta.fasta,0.00776914539400666,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
525,SRR24759602_binette_bin51.fasta.fasta,0.024390243902439025,1341694,1687,1678,31953,85004,1760,201174,2,Bifidobacterium [indicum] DSM 20214 = LMG 11587
526,SRR24759598_binette_bin106.fasta.fasta,0.014970059880239521,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
527,SRR24759610_binette_bin98.fasta.fasta,0.0327613104524181,3434800,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
528,SRR24759602_binette_bin78.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
529,SRR24759604_binette_bin36.fasta.fasta,0.050455927051671734,3429884,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
530,SRR24759599_binette_bin74.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
531,SRR24759599_binette_bin98.fasta.fasta,0.01643835616438356,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
532,SRR24759610_binette_bin34.fasta.fasta,0.08435072142064373,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
533,SRR24759610_binette_bin108.fasta.fasta,0.010234798314268514,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
534,SRR24759608_binette_bin91.fasta.fasta,0.014970059880239521,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
535,SRR24759606_binette_bin78.fasta.fasta,0.013250883392226149,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
536,SRR24759610_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
537,SRR24759613_binette_bin15.fasta.fasta,0.03496503496503497,2069350,2069350,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0263
538,SRR24759603_binette_bin49.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
539,SRR24759609_binette_bin88.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
540,SRR24759610_binette_bin99.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
541,SRR24759604_binette_bin88.fasta.fasta,0.112,2698865,2698865,583,1903414,91347,1236,1224,2,Proteus sp. G4444
542,SRR24759604_binette_bin100.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
543,SRR24759609_binette_bin33.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
544,SRR24759600_binette_bin107.fasta.fasta,0.012328767123287671,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
545,SRR24759600_binette_bin75.fasta.fasta,0.02054794520547945,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
546,SRR24759609_binette_bin39.fasta.fasta,0.0244173140954495,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
547,SRR24759597_binette_bin34.fasta.fasta,0.01903807615230461,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
548,SRR24759600_binette_bin112.fasta.fasta,0.012328767123287671,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
549,SRR24759608_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
550,SRR24759613_binette_bin46.fasta.fasta,0.10248447204968944,1541805,1541805,637,1903414,91347,1236,1224,2,Arsenophonus endosymbiont of Apis mellifera
551,SRR24759605_binette_bin29.fasta.fasta,0.032432432432432434,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
552,SRR24759600_binette_bin106.fasta.fasta,0.008016032064128256,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
553,SRR24759615_binette_bin63.fasta.fasta,0.021917808219178082,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
554,SRR24759598_binette_bin3.fasta.fasta,0.0364963503649635,1400187,615,613,1903411,91347,1236,1224,2,Serratia marcescens BIDMC 50
555,SRR24759601_binette_bin46.fasta.fasta,0.0029940119760479044,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
556,SRR24759598_binette_bin100.fasta.fasta,0.012747875354107648,3425983,582,581,1903414,91347,1236,1224,2,Morganella morganii
557,SRR24759610_binette_bin68.fasta.fasta,0.05454545454545454,2697371,2697371,570,543,91347,1236,1224,2,Klebsiella sp. MPUS7
558,SRR24759608_binette_bin93.fasta.fasta,0.0029940119760479044,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
559,SRR24759604_binette_bin93.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
560,SRR24759599_binette_bin75.fasta.fasta,0.021917808219178082,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
561,SRR24759612_binette_bin38.fasta.fasta,0.021087680355160933,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
562,SRR24759611_binette_bin47.fasta.fasta,0.011764705882352941,2750946,2750946,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. W8126
563,SRR24759606_binette_bin16.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
564,SRR24759601_binette_bin19.fasta.fasta,0.01337295690936107,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
565,SRR24759598_binette_bin69.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
566,SRR24759609_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
567,SRR24759605_binette_bin32.fasta.fasta,0.036072144288577156,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
568,SRR24759597_binette_bin78.fasta.fasta,0.012162162162162163,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
569,SRR24759610_binette_bin56.fasta.fasta,0.018285714285714287,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
570,SRR24759603_binette_bin46.fasta.fasta,0.021621621621621623,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
571,SRR24759610_binette_bin26.fasta.fasta,0.014214046822742474,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
572,SRR24759615_binette_bin49.fasta.fasta,0.009589041095890411,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
573,SRR24759606_binette_bin1.fasta.fasta,0.23741007194244604,2949860,2949860,586,1903414,91347,1236,1224,2,Providencia sp. PROV150
574,SRR24759610_binette_bin47.fasta.fasta,0.046296296296296294,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
575,SRR24759608_binette_bin27.fasta.fasta,0.14664310954063603,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
576,SRR24759602_binette_bin8.fasta.fasta,0.01991150442477876,3426297,587,586,1903414,91347,1236,1224,2,Providencia rettgeri
577,SRR24759599_binette_bin55.fasta.fasta,0.030936454849498328,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
578,SRR24759600_binette_bin117.fasta.fasta,0.010958904109589041,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
579,SRR24759608_binette_bin95.fasta.fasta,0.005479452054794521,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
580,SRR24759608_binette_bin96.fasta.fasta,0.004491017964071856,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
581,SRR24759614_binette_bin41.fasta.fasta,0.04741641337386018,3429884,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
582,SRR24759610_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
583,SRR24759599_binette_bin64.fasta.fasta,0.03268551236749117,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
584,SRR24759613_binette_bin43.fasta.fasta,0.05226209048361934,3434800,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
585,SRR24759603_binette_bin86.fasta.fasta,0.009202453987730062,3153492,3153492,570,543,91347,1236,1224,2,Klebsiella sp. GW_Kp181
586,SRR24759606_binette_bin3.fasta.fasta,0.250936329588015,3430845,148814,2767877,33958,186826,91061,1239,2,Apilactobacillus kunkeei
587,SRR24759599_binette_bin60.fasta.fasta,0.025527192008879023,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
588,SRR24759610_binette_bin60.fasta.fasta,0.2857142857142857,1169281,1351,1350,81852,186826,91061,1239,2,Enterococcus faecalis EnGen0366
589,SRR24759601_binette_bin58.fasta.fasta,0.013422818791946308,2751020,2751020,773,772,356,28211,1224,2,Bartonella sp. W8151
590,SRR24759600_binette_bin59.fasta.fasta,0.03180212014134275,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
591,SRR24759603_binette_bin39.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
592,SRR24759604_binette_bin98.fasta.fasta,0.005988023952095809,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
593,SRR24759608_binette_bin50.fasta.fasta,0.010479041916167664,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
594,SRR24759610_binette_bin52.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
595,SRR24759607_binette_bin20.fasta.fasta,0.004180602006688963,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
596,SRR24759613_binette_bin33.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
597,SRR24759605_binette_bin31.fasta.fasta,0.024213075060532687,2751038,2751038,1578,33958,186826,91061,1239,2,Lactobacillus sp. W8093
598,SRR24759608_binette_bin26.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
599,SRR24759604_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
600,SRR24759607_binette_bin24.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
601,SRR24759597_binette_bin47.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
602,SRR24759607_binette_bin19.fasta.fasta,0.023809523809523808,3350765,3350765,586,1903414,91347,1236,1224,2,Providencia sp. 2024EL-00606
603,SRR24759609_binette_bin69.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
604,SRR24759603_binette_bin44.fasta.fasta,0.02233009708737864,3434801,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
605,SRR24759599_binette_bin77.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
606,SRR24759599_binette_bin46.fasta.fasta,0.00776914539400666,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
607,SRR24759601_binette_bin24.fasta.fasta,0.01753507014028056,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
608,SRR24759600_binette_bin60.fasta.fasta,0.0144,3428903,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi
609,SRR24759600_binette_bin24.fasta.fasta,0.009732360097323601,520999,126385,586,1903414,91347,1236,1224,2,Providencia alcalifaciens DSM 30120
610,SRR24759616_binette_bin27.fasta.fasta,0.009206798866855524,3425983,582,581,1903414,91347,1236,1224,2,Morganella morganii
611,SRR24759600_binette_bin113.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
612,SRR24759607_binette_bin26.fasta.fasta,0.005016722408026756,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
613,SRR24759598_binette_bin47.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
614,SRR24759604_binette_bin37.fasta.fasta,0.0244173140954495,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
615,SRR24759600_binette_bin108.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
616,SRR24759599_binette_bin47.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
617,SRR24759597_binette_bin44.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
618,SRR24759596_binette_bin58.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
619,SRR24759614_binette_bin50.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
620,SRR24759611_binette_bin45.fasta.fasta,0.022197558268590455,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
621,SRR24759613_binette_bin32.fasta.fasta,0.01188707280832095,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
622,SRR24759606_binette_bin48.fasta.fasta,0.041541240216736906,3435479,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
623,SRR24759598_binette_bin42.fasta.fasta,0.0492379835873388,2750982,2750982,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. W8136
624,SRR24759600_binette_bin64.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
625,SRR24759600_binette_bin68.fasta.fasta,0.018867924528301886,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
626,SRR24759599_binette_bin31.fasta.fasta,0.019316493313521546,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
627,SRR24759613_binette_bin47.fasta.fasta,0.01977401129943503,3440095,2879119,637,1903414,91347,1236,1224,2,Arsenophonus apicola
628,SRR24759614_binette_bin93.fasta.fasta,0.02912621359223301,3434801,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
629,SRR24759609_binette_bin30.fasta.fasta,0.014858841010401188,3439512,1218506,1578,33958,186826,91061,1239,2,Lactobacillus kimbladii
630,SRR24759604_binette_bin96.fasta.fasta,0.010869565217391304,3434987,2750929,773,772,356,28211,1224,2,Bartonella apihabitans
631,SRR24759606_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
632,SRR24759596_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
633,SRR24759609_binette_bin36.fasta.fasta,0.006321112515802781,3429885,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
634,SRR24759610_binette_bin71.fasta.fasta,0.00410958904109589,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
635,SRR24759604_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
636,SRR24759599_binette_bin78.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
637,SRR24759608_binette_bin66.fasta.fasta,0.01839464882943144,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
638,SRR24759597_binette_bin53.fasta.fasta,0.01891891891891892,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
639,SRR24759610_binette_bin23.fasta.fasta,0.026285714285714287,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
640,SRR24759609_binette_bin52.fasta.fasta,0.003683241252302026,3434799,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
641,SRR24759610_binette_bin69.fasta.fasta,0.03218645948945616,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
642,SRR24759616_binette_bin26.fasta.fasta,0.06018518518518518,3429881,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
643,SRR24759608_binette_bin90.fasta.fasta,0.0074850299401197605,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
644,SRR24759598_binette_bin45.fasta.fasta,0.07357859531772576,1970465,1970465,1193503,1240483,1240482,1236,1224,2,Gilliamella sp. A7
645,SRR24759602_binette_bin72.fasta.fasta,0.017203107658157604,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
646,SRR24759601_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
647,SRR24759615_binette_bin51.fasta.fasta,0.006160164271047228,3429882,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
648,SRR24759597_binette_bin49.fasta.fasta,0.021164021164021163,2751031,2751031,1578,33958,186826,91061,1239,2,Lactobacillus sp. M0403
649,SRR24759598_binette_bin46.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
650,SRR24759597_binette_bin39.fasta.fasta,0.024657534246575342,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
651,SRR24759609_binette_bin21.fasta.fasta,0.04770318021201413,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
652,SRR24759602_binette_bin45.fasta.fasta,0.013769363166953529,1545701,1545701,1578,33958,186826,91061,1239,2,Lactobacillus sp. wkB10
653,SRR24759608_binette_bin84.fasta.fasta,0.022968197879858657,3230739,3230739,1678,31953,85004,1760,201174,2,Bifidobacterium apicola
654,SRR24759610_binette_bin5.fasta.fasta,0.1968503937007874,2069349,2069349,1578,33958,186826,91061,1239,2,Lactobacillus sp. ESL0262
655,SRR24759599_binette_bin29.fasta.fasta,0.06285714285714286,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
656,SRR24759603_binette_bin2.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
657,SRR24759600_binette_bin79.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
658,SRR24759599_binette_bin48.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
659,SRR24759602_binette_bin42.fasta.fasta,0.01195219123505976,1196094,1196083,1193515,481,206351,28216,1224,2,Snodgrassella alvi wkB2
660,SRR24759613_binette_bin36.fasta.fasta,0.036571428571428574,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
661,SRR24759598_binette_bin60.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
662,SRR24759602_binette_bin29.fasta.fasta,0.01756756756756757,3432411,1686310,773,772,356,28211,1224,2,Bartonella apis
663,SRR24759612_binette_bin42.fasta.fasta,0.00776914539400666,3429880,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
664,SRR24759602_binette_bin23.fasta.fasta,0.004571428571428572,3434806,1684,1678,31953,85004,1760,201174,2,Bifidobacterium asteroides
665,SRR24759615_binette_bin71.fasta.fasta,0.008982035928143712,3435478,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
666,SRR24759611_binette_bin33.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
667,SRR24759606_binette_bin26.fasta.fasta,0.029559118236472944,3429883,1196095,1193503,1240483,1240482,1236,1224,2,Gilliamella apicola
668,SRR24759606_binette_bin90.fasta.fasta,0.00684931506849315,3435480,104108,773,772,356,28211,1224,2,uncultured Bartonella sp.
669,SRR24759607_binette_bin43.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
